Original_Index,Noisy_Label,Noisy_Class,Suggested_Label,Suggested_Class,Confidence_Score,Action_Pruned_Models,Action_Corrected_Models
7164,5,dog,6,frog,0.996163607,REMOVED,FIXED → Suggested_Class
3703,5,dog,6,frog,0.996168435,REMOVED,FIXED → Suggested_Class
14030,5,dog,3,cat,0.996178627,REMOVED,FIXED → Suggested_Class
43759,6,frog,5,dog,0.996183574,REMOVED,FIXED → Suggested_Class
32859,6,frog,0,airplane,0.996189058,REMOVED,FIXED → Suggested_Class
13050,5,dog,6,frog,0.996193171,REMOVED,FIXED → Suggested_Class
48493,2,bird,0,airplane,0.99619627,REMOVED,FIXED → Suggested_Class
43994,6,frog,5,dog,0.996214449,REMOVED,FIXED → Suggested_Class
25727,5,dog,6,frog,0.996214926,REMOVED,FIXED → Suggested_Class
11105,3,cat,0,airplane,0.996216118,REMOVED,FIXED → Suggested_Class
33346,3,cat,5,dog,0.996218145,REMOVED,FIXED → Suggested_Class
4641,6,frog,5,dog,0.996230304,REMOVED,FIXED → Suggested_Class
10620,8,ship,0,airplane,0.996252656,REMOVED,FIXED → Suggested_Class
1785,5,dog,3,cat,0.996254325,REMOVED,FIXED → Suggested_Class
4160,5,dog,6,frog,0.996261656,REMOVED,FIXED → Suggested_Class
22045,2,bird,0,airplane,0.99626261,REMOVED,FIXED → Suggested_Class
30880,3,cat,5,dog,0.996272445,REMOVED,FIXED → Suggested_Class
8844,0,airplane,2,bird,0.996287584,REMOVED,FIXED → Suggested_Class
4669,5,dog,3,cat,0.996288538,REMOVED,FIXED → Suggested_Class
3355,3,cat,5,dog,0.99629277,REMOVED,FIXED → Suggested_Class
15493,3,cat,4,deer,0.996295154,REMOVED,FIXED → Suggested_Class
33234,0,airplane,6,frog,0.996296108,REMOVED,FIXED → Suggested_Class
2930,3,cat,5,dog,0.996301293,REMOVED,FIXED → Suggested_Class
15450,6,frog,3,cat,0.996304035,REMOVED,FIXED → Suggested_Class
33409,3,cat,5,dog,0.996308863,REMOVED,FIXED → Suggested_Class
11734,0,airplane,1,automobile,0.996309102,REMOVED,FIXED → Suggested_Class
25142,4,deer,7,horse,0.996313751,REMOVED,FIXED → Suggested_Class
8161,3,cat,5,dog,0.996318698,REMOVED,FIXED → Suggested_Class
24896,3,cat,5,dog,0.996336222,REMOVED,FIXED → Suggested_Class
35232,6,frog,5,dog,0.996342957,REMOVED,FIXED → Suggested_Class
14614,7,horse,3,cat,0.996361792,REMOVED,FIXED → Suggested_Class
14106,2,bird,0,airplane,0.996387005,REMOVED,FIXED → Suggested_Class
22707,6,frog,5,dog,0.99639684,REMOVED,FIXED → Suggested_Class
36414,3,cat,6,frog,0.996397972,REMOVED,FIXED → Suggested_Class
49980,6,frog,5,dog,0.996400833,REMOVED,FIXED → Suggested_Class
49290,0,airplane,2,bird,0.996402502,REMOVED,FIXED → Suggested_Class
12940,2,bird,0,airplane,0.996412337,REMOVED,FIXED → Suggested_Class
47885,0,airplane,2,bird,0.99641341,REMOVED,FIXED → Suggested_Class
1358,5,dog,3,cat,0.99642086,REMOVED,FIXED → Suggested_Class
26609,3,cat,5,dog,0.99642247,REMOVED,FIXED → Suggested_Class
18419,0,airplane,2,bird,0.996423304,REMOVED,FIXED → Suggested_Class
42187,5,dog,3,cat,0.996430993,REMOVED,FIXED → Suggested_Class
35799,1,automobile,9,truck,0.996440589,REMOVED,FIXED → Suggested_Class
23898,6,frog,4,deer,0.996447444,REMOVED,FIXED → Suggested_Class
6707,5,dog,6,frog,0.996459901,REMOVED,FIXED → Suggested_Class
15788,2,bird,0,airplane,0.996460617,REMOVED,FIXED → Suggested_Class
48701,6,frog,5,dog,0.996461928,REMOVED,FIXED → Suggested_Class
6424,5,dog,6,frog,0.996462643,REMOVED,FIXED → Suggested_Class
9002,0,airplane,2,bird,0.996464729,REMOVED,FIXED → Suggested_Class
46870,2,bird,0,airplane,0.996473849,REMOVED,FIXED → Suggested_Class
48,0,airplane,2,bird,0.996482015,REMOVED,FIXED → Suggested_Class
16571,0,airplane,2,bird,0.996484995,REMOVED,FIXED → Suggested_Class
46684,6,frog,5,dog,0.996491611,REMOVED,FIXED → Suggested_Class
48693,6,frog,5,dog,0.996492445,REMOVED,FIXED → Suggested_Class
31136,5,dog,3,cat,0.996492565,REMOVED,FIXED → Suggested_Class
46450,0,airplane,2,bird,0.99649328,REMOVED,FIXED → Suggested_Class
19925,6,frog,5,dog,0.99649471,REMOVED,FIXED → Suggested_Class
14926,0,airplane,2,bird,0.99649471,REMOVED,FIXED → Suggested_Class
45411,2,bird,0,airplane,0.996501565,REMOVED,FIXED → Suggested_Class
14120,2,bird,0,airplane,0.996501923,REMOVED,FIXED → Suggested_Class
42122,3,cat,5,dog,0.996507227,REMOVED,FIXED → Suggested_Class
23553,5,dog,3,cat,0.996507704,REMOVED,FIXED → Suggested_Class
23807,3,cat,5,dog,0.996510088,REMOVED,FIXED → Suggested_Class
2071,5,dog,6,frog,0.996514916,REMOVED,FIXED → Suggested_Class
6334,2,bird,0,airplane,0.996521115,REMOVED,FIXED → Suggested_Class
49720,5,dog,7,horse,0.996525228,REMOVED,FIXED → Suggested_Class
8798,2,bird,8,ship,0.996526301,REMOVED,FIXED → Suggested_Class
39882,2,bird,0,airplane,0.99652952,REMOVED,FIXED → Suggested_Class
41536,5,dog,3,cat,0.996535063,REMOVED,FIXED → Suggested_Class
15982,0,airplane,2,bird,0.996549249,REMOVED,FIXED → Suggested_Class
25684,3,cat,5,dog,0.996551752,REMOVED,FIXED → Suggested_Class
49179,2,bird,0,airplane,0.996555328,REMOVED,FIXED → Suggested_Class
48711,6,frog,5,dog,0.996556759,REMOVED,FIXED → Suggested_Class
17124,5,dog,3,cat,0.996558964,REMOVED,FIXED → Suggested_Class
17413,5,dog,3,cat,0.996562302,REMOVED,FIXED → Suggested_Class
39055,2,bird,0,airplane,0.996567011,REMOVED,FIXED → Suggested_Class
48161,6,frog,3,cat,0.996569633,REMOVED,FIXED → Suggested_Class
41349,3,cat,5,dog,0.996570706,REMOVED,FIXED → Suggested_Class
29779,2,bird,0,airplane,0.9965837,REMOVED,FIXED → Suggested_Class
25824,5,dog,4,deer,0.996594965,REMOVED,FIXED → Suggested_Class
22843,2,bird,0,airplane,0.996601582,REMOVED,FIXED → Suggested_Class
47859,4,deer,7,horse,0.996607184,REMOVED,FIXED → Suggested_Class
10788,3,cat,4,deer,0.996616662,REMOVED,FIXED → Suggested_Class
6542,0,airplane,2,bird,0.996620893,REMOVED,FIXED → Suggested_Class
17528,6,frog,5,dog,0.996623039,REMOVED,FIXED → Suggested_Class
4850,6,frog,5,dog,0.996629536,REMOVED,FIXED → Suggested_Class
25281,5,dog,3,cat,0.996658206,REMOVED,FIXED → Suggested_Class
16955,6,frog,5,dog,0.996658683,REMOVED,FIXED → Suggested_Class
24627,9,truck,8,ship,0.996668279,REMOVED,FIXED → Suggested_Class
9418,8,ship,0,airplane,0.996673107,REMOVED,FIXED → Suggested_Class
46265,3,cat,5,dog,0.996673346,REMOVED,FIXED → Suggested_Class
35515,4,deer,5,dog,0.996676445,REMOVED,FIXED → Suggested_Class
16732,2,bird,6,frog,0.99668628,REMOVED,FIXED → Suggested_Class
1897,5,dog,3,cat,0.996686399,REMOVED,FIXED → Suggested_Class
47260,0,airplane,2,bird,0.996693969,REMOVED,FIXED → Suggested_Class
23176,5,dog,6,frog,0.996694088,REMOVED,FIXED → Suggested_Class
15731,0,airplane,2,bird,0.99669826,REMOVED,FIXED → Suggested_Class
20837,6,frog,5,dog,0.996701658,REMOVED,FIXED → Suggested_Class
45334,0,airplane,2,bird,0.996701896,REMOVED,FIXED → Suggested_Class
22432,2,bird,0,airplane,0.996702135,REMOVED,FIXED → Suggested_Class
14340,5,dog,3,cat,0.996702254,REMOVED,FIXED → Suggested_Class
38521,3,cat,5,dog,0.996708274,REMOVED,FIXED → Suggested_Class
40534,0,airplane,2,bird,0.996719778,REMOVED,FIXED → Suggested_Class
909,8,ship,0,airplane,0.996723115,REMOVED,FIXED → Suggested_Class
31057,2,bird,0,airplane,0.996724784,REMOVED,FIXED → Suggested_Class
29113,3,cat,5,dog,0.996729374,REMOVED,FIXED → Suggested_Class
37902,7,horse,6,frog,0.996733427,REMOVED,FIXED → Suggested_Class
10758,6,frog,5,dog,0.99673897,REMOVED,FIXED → Suggested_Class
46399,5,dog,0,airplane,0.996754467,REMOVED,FIXED → Suggested_Class
5372,6,frog,5,dog,0.996756256,REMOVED,FIXED → Suggested_Class
11043,6,frog,5,dog,0.996757329,REMOVED,FIXED → Suggested_Class
9570,3,cat,0,airplane,0.996757567,REMOVED,FIXED → Suggested_Class
29276,6,frog,5,dog,0.996758878,REMOVED,FIXED → Suggested_Class
13721,6,frog,5,dog,0.996760428,REMOVED,FIXED → Suggested_Class
33175,0,airplane,2,bird,0.996765614,REMOVED,FIXED → Suggested_Class
37817,3,cat,5,dog,0.996771038,REMOVED,FIXED → Suggested_Class
42365,3,cat,5,dog,0.996771514,REMOVED,FIXED → Suggested_Class
6410,4,deer,0,airplane,0.996795237,REMOVED,FIXED → Suggested_Class
33582,5,dog,7,horse,0.996824503,REMOVED,FIXED → Suggested_Class
45814,6,frog,5,dog,0.996828139,REMOVED,FIXED → Suggested_Class
8137,4,deer,5,dog,0.996835053,REMOVED,FIXED → Suggested_Class
41870,6,frog,3,cat,0.996843696,REMOVED,FIXED → Suggested_Class
25583,6,frog,5,dog,0.996843934,REMOVED,FIXED → Suggested_Class
16525,4,deer,6,frog,0.996846616,REMOVED,FIXED → Suggested_Class
988,5,dog,6,frog,0.996856093,REMOVED,FIXED → Suggested_Class
28723,5,dog,6,frog,0.996861696,REMOVED,FIXED → Suggested_Class
34221,5,dog,6,frog,0.996864855,REMOVED,FIXED → Suggested_Class
13941,3,cat,5,dog,0.996871412,REMOVED,FIXED → Suggested_Class
15202,3,cat,6,frog,0.996880054,REMOVED,FIXED → Suggested_Class
32900,6,frog,5,dog,0.996881604,REMOVED,FIXED → Suggested_Class
35764,2,bird,6,frog,0.996881723,REMOVED,FIXED → Suggested_Class
26836,5,dog,6,frog,0.996885717,REMOVED,FIXED → Suggested_Class
2482,6,frog,5,dog,0.996891916,REMOVED,FIXED → Suggested_Class
23859,5,dog,2,bird,0.996909559,REMOVED,FIXED → Suggested_Class
14474,4,deer,6,frog,0.996909797,REMOVED,FIXED → Suggested_Class
23159,0,airplane,2,bird,0.99691236,REMOVED,FIXED → Suggested_Class
42098,0,airplane,2,bird,0.996915102,REMOVED,FIXED → Suggested_Class
9997,1,automobile,9,truck,0.99691999,REMOVED,FIXED → Suggested_Class
29650,0,airplane,2,bird,0.996928751,REMOVED,FIXED → Suggested_Class
38664,2,bird,0,airplane,0.996931791,REMOVED,FIXED → Suggested_Class
6088,6,frog,5,dog,0.996934414,REMOVED,FIXED → Suggested_Class
41581,5,dog,3,cat,0.996942699,REMOVED,FIXED → Suggested_Class
18192,0,airplane,8,ship,0.996962965,REMOVED,FIXED → Suggested_Class
38245,5,dog,9,truck,0.996977687,REMOVED,FIXED → Suggested_Class
36617,6,frog,5,dog,0.996980846,REMOVED,FIXED → Suggested_Class
7166,0,airplane,2,bird,0.996988595,REMOVED,FIXED → Suggested_Class
38030,2,bird,6,frog,0.99699676,REMOVED,FIXED → Suggested_Class
7892,9,truck,8,ship,0.996998429,REMOVED,FIXED → Suggested_Class
13928,5,dog,3,cat,0.997000277,REMOVED,FIXED → Suggested_Class
38784,5,dog,4,deer,0.997010708,REMOVED,FIXED → Suggested_Class
9959,9,truck,8,ship,0.9970209,REMOVED,FIXED → Suggested_Class
40205,6,frog,5,dog,0.997023046,REMOVED,FIXED → Suggested_Class
26028,6,frog,5,dog,0.997023761,REMOVED,FIXED → Suggested_Class
11536,6,frog,5,dog,0.99702543,REMOVED,FIXED → Suggested_Class
33444,9,truck,1,automobile,0.997033238,REMOVED,FIXED → Suggested_Class
7115,6,frog,5,dog,0.997034431,REMOVED,FIXED → Suggested_Class
32508,0,airplane,8,ship,0.997038484,REMOVED,FIXED → Suggested_Class
25012,5,dog,6,frog,0.997045815,REMOVED,FIXED → Suggested_Class
36330,0,airplane,2,bird,0.997048318,REMOVED,FIXED → Suggested_Class
14595,2,bird,0,airplane,0.997048318,REMOVED,FIXED → Suggested_Class
49617,0,airplane,4,deer,0.997049332,REMOVED,FIXED → Suggested_Class
35083,3,cat,5,dog,0.997066319,REMOVED,FIXED → Suggested_Class
39394,6,frog,5,dog,0.997084677,REMOVED,FIXED → Suggested_Class
2507,2,bird,0,airplane,0.997109115,REMOVED,FIXED → Suggested_Class
8237,2,bird,0,airplane,0.997124016,REMOVED,FIXED → Suggested_Class
39898,5,dog,3,cat,0.997125924,REMOVED,FIXED → Suggested_Class
27475,3,cat,5,dog,0.997129381,REMOVED,FIXED → Suggested_Class
37632,6,frog,5,dog,0.997130334,REMOVED,FIXED → Suggested_Class
46810,2,bird,0,airplane,0.997133136,REMOVED,FIXED → Suggested_Class
4569,5,dog,3,cat,0.997147143,REMOVED,FIXED → Suggested_Class
22310,2,bird,5,dog,0.997150481,REMOVED,FIXED → Suggested_Class
45748,0,airplane,2,bird,0.997151196,REMOVED,FIXED → Suggested_Class
19298,2,bird,0,airplane,0.997151315,REMOVED,FIXED → Suggested_Class
15408,6,frog,5,dog,0.997153759,REMOVED,FIXED → Suggested_Class
43397,5,dog,6,frog,0.997159123,REMOVED,FIXED → Suggested_Class
41236,0,airplane,2,bird,0.997164786,REMOVED,FIXED → Suggested_Class
11743,3,cat,6,frog,0.997166097,REMOVED,FIXED → Suggested_Class
48762,5,dog,4,deer,0.997176528,REMOVED,FIXED → Suggested_Class
9163,5,dog,3,cat,0.997188747,REMOVED,FIXED → Suggested_Class
39980,3,cat,5,dog,0.997192681,REMOVED,FIXED → Suggested_Class
22463,5,dog,3,cat,0.99719739,REMOVED,FIXED → Suggested_Class
1993,6,frog,5,dog,0.997209251,REMOVED,FIXED → Suggested_Class
41534,6,frog,5,dog,0.997209251,REMOVED,FIXED → Suggested_Class
7921,6,frog,5,dog,0.99721694,REMOVED,FIXED → Suggested_Class
47507,6,frog,5,dog,0.99721992,REMOVED,FIXED → Suggested_Class
27713,5,dog,6,frog,0.997231066,REMOVED,FIXED → Suggested_Class
14477,6,frog,5,dog,0.997242332,REMOVED,FIXED → Suggested_Class
19256,4,deer,3,cat,0.997256339,REMOVED,FIXED → Suggested_Class
49835,3,cat,5,dog,0.997257948,REMOVED,FIXED → Suggested_Class
33283,5,dog,6,frog,0.99726069,REMOVED,FIXED → Suggested_Class
34945,5,dog,6,frog,0.997264743,REMOVED,FIXED → Suggested_Class
42430,0,airplane,2,bird,0.997266054,REMOVED,FIXED → Suggested_Class
40263,3,cat,5,dog,0.997267008,REMOVED,FIXED → Suggested_Class
20572,0,airplane,8,ship,0.997272432,REMOVED,FIXED → Suggested_Class
42417,5,dog,3,cat,0.99728322,REMOVED,FIXED → Suggested_Class
32843,3,cat,6,frog,0.997291028,REMOVED,FIXED → Suggested_Class
27097,2,bird,0,airplane,0.997293532,REMOVED,FIXED → Suggested_Class
30232,2,bird,0,airplane,0.997300804,REMOVED,FIXED → Suggested_Class
8330,3,cat,5,dog,0.997303963,REMOVED,FIXED → Suggested_Class
44885,0,airplane,2,bird,0.997306228,REMOVED,FIXED → Suggested_Class
28999,6,frog,5,dog,0.997310996,REMOVED,FIXED → Suggested_Class
30287,2,bird,0,airplane,0.997316539,REMOVED,FIXED → Suggested_Class
3517,2,bird,4,deer,0.997316778,REMOVED,FIXED → Suggested_Class
3259,2,bird,0,airplane,0.997326136,REMOVED,FIXED → Suggested_Class
39235,3,cat,5,dog,0.997328758,REMOVED,FIXED → Suggested_Class
33977,2,bird,0,airplane,0.997334361,REMOVED,FIXED → Suggested_Class
425,2,bird,0,airplane,0.997336328,REMOVED,FIXED → Suggested_Class
25626,2,bird,0,airplane,0.997336924,REMOVED,FIXED → Suggested_Class
10745,3,cat,5,dog,0.997344077,REMOVED,FIXED → Suggested_Class
33578,6,frog,5,dog,0.997346997,REMOVED,FIXED → Suggested_Class
34115,0,airplane,2,bird,0.997347474,REMOVED,FIXED → Suggested_Class
25311,5,dog,3,cat,0.997349024,REMOVED,FIXED → Suggested_Class
22897,2,bird,0,airplane,0.997356772,REMOVED,FIXED → Suggested_Class
18006,3,cat,5,dog,0.99735862,REMOVED,FIXED → Suggested_Class
23477,1,automobile,0,airplane,0.997363746,REMOVED,FIXED → Suggested_Class
11596,5,dog,3,cat,0.997363746,REMOVED,FIXED → Suggested_Class
20631,3,cat,5,dog,0.997369289,REMOVED,FIXED → Suggested_Class
3107,6,frog,5,dog,0.997370601,REMOVED,FIXED → Suggested_Class
16524,5,dog,6,frog,0.997372746,REMOVED,FIXED → Suggested_Class
45761,0,airplane,5,dog,0.997374535,REMOVED,FIXED → Suggested_Class
30061,4,deer,7,horse,0.99738127,REMOVED,FIXED → Suggested_Class
47720,5,dog,6,frog,0.997382343,REMOVED,FIXED → Suggested_Class
33033,3,cat,5,dog,0.997389972,REMOVED,FIXED → Suggested_Class
20861,6,frog,5,dog,0.997399569,REMOVED,FIXED → Suggested_Class
17713,4,deer,5,dog,0.99740231,REMOVED,FIXED → Suggested_Class
32499,2,bird,7,horse,0.997402847,REMOVED,FIXED → Suggested_Class
37790,5,dog,0,airplane,0.997404039,REMOVED,FIXED → Suggested_Class
32405,3,cat,5,dog,0.997417212,REMOVED,FIXED → Suggested_Class
4448,6,frog,3,cat,0.997418404,REMOVED,FIXED → Suggested_Class
63,0,airplane,2,bird,0.997425199,REMOVED,FIXED → Suggested_Class
27274,3,cat,5,dog,0.997430861,REMOVED,FIXED → Suggested_Class
14785,2,bird,0,airplane,0.997432649,REMOVED,FIXED → Suggested_Class
19916,0,airplane,2,bird,0.997437835,REMOVED,FIXED → Suggested_Class
1788,2,bird,4,deer,0.997443795,REMOVED,FIXED → Suggested_Class
1134,6,frog,5,dog,0.997447729,REMOVED,FIXED → Suggested_Class
41014,0,airplane,2,bird,0.997451842,REMOVED,FIXED → Suggested_Class
34747,0,airplane,2,bird,0.997456849,REMOVED,FIXED → Suggested_Class
2163,2,bird,0,airplane,0.997460961,REMOVED,FIXED → Suggested_Class
47223,6,frog,5,dog,0.9974612,REMOVED,FIXED → Suggested_Class
45508,3,cat,5,dog,0.997461796,REMOVED,FIXED → Suggested_Class
41542,2,bird,0,airplane,0.997463107,REMOVED,FIXED → Suggested_Class
44371,6,frog,5,dog,0.997465014,REMOVED,FIXED → Suggested_Class
14927,1,automobile,9,truck,0.997474134,REMOVED,FIXED → Suggested_Class
47063,8,ship,1,automobile,0.997478187,REMOVED,FIXED → Suggested_Class
39931,2,bird,0,airplane,0.997484803,REMOVED,FIXED → Suggested_Class
20285,2,bird,0,airplane,0.99748528,REMOVED,FIXED → Suggested_Class
22107,2,bird,0,airplane,0.997490048,REMOVED,FIXED → Suggested_Class
21402,3,cat,5,dog,0.997491717,REMOVED,FIXED → Suggested_Class
16572,8,ship,0,airplane,0.997494936,REMOVED,FIXED → Suggested_Class
34672,7,horse,4,deer,0.997495174,REMOVED,FIXED → Suggested_Class
21277,3,cat,5,dog,0.997500718,REMOVED,FIXED → Suggested_Class
39445,6,frog,5,dog,0.997501791,REMOVED,FIXED → Suggested_Class
21179,6,frog,5,dog,0.997503102,REMOVED,FIXED → Suggested_Class
41053,3,cat,5,dog,0.997506797,REMOVED,FIXED → Suggested_Class
4090,0,airplane,2,bird,0.997514367,REMOVED,FIXED → Suggested_Class
4294,3,cat,5,dog,0.997514606,REMOVED,FIXED → Suggested_Class
20993,6,frog,4,deer,0.997518301,REMOVED,FIXED → Suggested_Class
27693,9,truck,1,automobile,0.997526109,REMOVED,FIXED → Suggested_Class
4146,3,cat,5,dog,0.997530758,REMOVED,FIXED → Suggested_Class
34658,3,cat,5,dog,0.997533917,REMOVED,FIXED → Suggested_Class
24651,6,frog,5,dog,0.997537494,REMOVED,FIXED → Suggested_Class
21284,0,airplane,2,bird,0.997547567,REMOVED,FIXED → Suggested_Class
24459,6,frog,5,dog,0.997548997,REMOVED,FIXED → Suggested_Class
11874,5,dog,3,cat,0.997552335,REMOVED,FIXED → Suggested_Class
45293,4,deer,6,frog,0.997555435,REMOVED,FIXED → Suggested_Class
7016,7,horse,4,deer,0.997555971,REMOVED,FIXED → Suggested_Class
7965,0,airplane,8,ship,0.997557759,REMOVED,FIXED → Suggested_Class
31341,7,horse,3,cat,0.997563601,REMOVED,FIXED → Suggested_Class
26071,6,frog,5,dog,0.997565746,REMOVED,FIXED → Suggested_Class
15926,0,airplane,2,bird,0.997567654,REMOVED,FIXED → Suggested_Class
33901,2,bird,0,airplane,0.997567713,REMOVED,FIXED → Suggested_Class
20065,2,bird,6,frog,0.997568429,REMOVED,FIXED → Suggested_Class
27279,6,frog,5,dog,0.997572005,REMOVED,FIXED → Suggested_Class
9790,2,bird,0,airplane,0.997576058,REMOVED,FIXED → Suggested_Class
16045,2,bird,5,dog,0.99758029,REMOVED,FIXED → Suggested_Class
10657,5,dog,4,deer,0.997585654,REMOVED,FIXED → Suggested_Class
38352,2,bird,0,airplane,0.997588277,REMOVED,FIXED → Suggested_Class
10186,3,cat,5,dog,0.997593105,REMOVED,FIXED → Suggested_Class
20630,3,cat,5,dog,0.997594655,REMOVED,FIXED → Suggested_Class
41277,0,airplane,8,ship,0.997594774,REMOVED,FIXED → Suggested_Class
15995,0,airplane,2,bird,0.997597277,REMOVED,FIXED → Suggested_Class
14223,5,dog,6,frog,0.997600615,REMOVED,FIXED → Suggested_Class
16759,3,cat,5,dog,0.997606397,REMOVED,FIXED → Suggested_Class
23558,2,bird,4,deer,0.997608542,REMOVED,FIXED → Suggested_Class
13793,3,cat,5,dog,0.997615814,REMOVED,FIXED → Suggested_Class
36269,5,dog,6,frog,0.997620642,REMOVED,FIXED → Suggested_Class
5760,6,frog,5,dog,0.997626007,REMOVED,FIXED → Suggested_Class
44139,5,dog,3,cat,0.997635007,REMOVED,FIXED → Suggested_Class
49920,6,frog,5,dog,0.997643292,REMOVED,FIXED → Suggested_Class
1344,6,frog,5,dog,0.997644722,REMOVED,FIXED → Suggested_Class
48742,3,cat,5,dog,0.997648299,REMOVED,FIXED → Suggested_Class
21399,2,bird,0,airplane,0.997648895,REMOVED,FIXED → Suggested_Class
37815,5,dog,6,frog,0.997661233,REMOVED,FIXED → Suggested_Class
37946,6,frog,5,dog,0.997662067,REMOVED,FIXED → Suggested_Class
40561,6,frog,5,dog,0.997672021,REMOVED,FIXED → Suggested_Class
46201,5,dog,6,frog,0.997677028,REMOVED,FIXED → Suggested_Class
944,6,frog,5,dog,0.997686863,REMOVED,FIXED → Suggested_Class
36308,6,frog,5,dog,0.997687936,REMOVED,FIXED → Suggested_Class
44765,2,bird,0,airplane,0.997696102,REMOVED,FIXED → Suggested_Class
12816,9,truck,1,automobile,0.997701466,REMOVED,FIXED → Suggested_Class
27597,2,bird,4,deer,0.997701585,REMOVED,FIXED → Suggested_Class
41846,7,horse,4,deer,0.997704804,REMOVED,FIXED → Suggested_Class
16627,5,dog,3,cat,0.997709274,REMOVED,FIXED → Suggested_Class
5646,6,frog,5,dog,0.997716188,REMOVED,FIXED → Suggested_Class
35500,3,cat,7,horse,0.997722089,REMOVED,FIXED → Suggested_Class
44106,6,frog,5,dog,0.99772805,REMOVED,FIXED → Suggested_Class
9437,2,bird,0,airplane,0.997728527,REMOVED,FIXED → Suggested_Class
4745,3,cat,5,dog,0.997732282,REMOVED,FIXED → Suggested_Class
47322,3,cat,7,horse,0.997736335,REMOVED,FIXED → Suggested_Class
43462,3,cat,5,dog,0.997743607,REMOVED,FIXED → Suggested_Class
6772,0,airplane,2,bird,0.997745335,REMOVED,FIXED → Suggested_Class
3645,0,airplane,2,bird,0.997756779,REMOVED,FIXED → Suggested_Class
40944,6,frog,5,dog,0.997758269,REMOVED,FIXED → Suggested_Class
21131,0,airplane,2,bird,0.997760296,REMOVED,FIXED → Suggested_Class
8144,0,airplane,2,bird,0.997761607,REMOVED,FIXED → Suggested_Class
47282,0,airplane,2,bird,0.997783959,REMOVED,FIXED → Suggested_Class
8714,5,dog,3,cat,0.997784555,REMOVED,FIXED → Suggested_Class
46022,6,frog,5,dog,0.997786522,REMOVED,FIXED → Suggested_Class
38182,0,airplane,2,bird,0.997787595,REMOVED,FIXED → Suggested_Class
2044,2,bird,0,airplane,0.997813225,REMOVED,FIXED → Suggested_Class
36587,6,frog,5,dog,0.997817636,REMOVED,FIXED → Suggested_Class
23756,6,frog,5,dog,0.997846246,REMOVED,FIXED → Suggested_Class
11636,5,dog,6,frog,0.997848272,REMOVED,FIXED → Suggested_Class
24005,5,dog,3,cat,0.997852802,REMOVED,FIXED → Suggested_Class
2004,2,bird,0,airplane,0.997855604,REMOVED,FIXED → Suggested_Class
14864,6,frog,5,dog,0.997860491,REMOVED,FIXED → Suggested_Class
12361,2,bird,0,airplane,0.997865498,REMOVED,FIXED → Suggested_Class
31248,5,dog,6,frog,0.997868299,REMOVED,FIXED → Suggested_Class
31016,3,cat,6,frog,0.997891605,REMOVED,FIXED → Suggested_Class
10724,6,frog,3,cat,0.997907162,REMOVED,FIXED → Suggested_Class
7313,5,dog,3,cat,0.997909606,REMOVED,FIXED → Suggested_Class
5277,5,dog,3,cat,0.997923315,REMOVED,FIXED → Suggested_Class
29006,6,frog,5,dog,0.997934937,REMOVED,FIXED → Suggested_Class
49077,4,deer,6,frog,0.997938216,REMOVED,FIXED → Suggested_Class
46424,5,dog,3,cat,0.99794513,REMOVED,FIXED → Suggested_Class
18613,6,frog,5,dog,0.997955799,REMOVED,FIXED → Suggested_Class
27766,3,cat,5,dog,0.997957587,REMOVED,FIXED → Suggested_Class
40871,6,frog,5,dog,0.997960091,REMOVED,FIXED → Suggested_Class
19359,2,bird,0,airplane,0.99796766,REMOVED,FIXED → Suggested_Class
48232,2,bird,0,airplane,0.997972906,REMOVED,FIXED → Suggested_Class
7398,5,dog,7,horse,0.997975051,REMOVED,FIXED → Suggested_Class
36581,0,airplane,2,bird,0.997980177,REMOVED,FIXED → Suggested_Class
13847,6,frog,4,deer,0.997981429,REMOVED,FIXED → Suggested_Class
19398,8,ship,0,airplane,0.997988701,REMOVED,FIXED → Suggested_Class
39335,8,ship,1,automobile,0.99799794,REMOVED,FIXED → Suggested_Class
3778,6,frog,5,dog,0.997999966,REMOVED,FIXED → Suggested_Class
12586,1,automobile,9,truck,0.998010218,REMOVED,FIXED → Suggested_Class
27770,6,frog,5,dog,0.99801147,REMOVED,FIXED → Suggested_Class
9970,5,dog,3,cat,0.998014331,REMOVED,FIXED → Suggested_Class
25722,6,frog,4,deer,0.998017788,REMOVED,FIXED → Suggested_Class
7850,0,airplane,2,bird,0.998019695,REMOVED,FIXED → Suggested_Class
24189,5,dog,0,airplane,0.998019934,REMOVED,FIXED → Suggested_Class
37110,3,cat,5,dog,0.998035848,REMOVED,FIXED → Suggested_Class
42773,3,cat,5,dog,0.998057783,REMOVED,FIXED → Suggested_Class
29300,0,airplane,4,deer,0.998071373,REMOVED,FIXED → Suggested_Class
11006,2,bird,0,airplane,0.998071611,REMOVED,FIXED → Suggested_Class
28028,3,cat,5,dog,0.998074532,REMOVED,FIXED → Suggested_Class
4730,0,airplane,2,bird,0.998075604,REMOVED,FIXED → Suggested_Class
39222,0,airplane,2,bird,0.998077393,REMOVED,FIXED → Suggested_Class
13311,1,automobile,0,airplane,0.998089254,REMOVED,FIXED → Suggested_Class
41013,3,cat,5,dog,0.998094976,REMOVED,FIXED → Suggested_Class
151,6,frog,5,dog,0.998095334,REMOVED,FIXED → Suggested_Class
30022,3,cat,5,dog,0.998103142,REMOVED,FIXED → Suggested_Class
